51	1.979148
133	1.013055
50	1.980941
100	1.055262
155	1.97559
50	1.979336
100	1.023506
151	1.983165
52	1.877145
145	1.049989
50	1.982833
119	1.005219
65	1.051952
155	1.922134
50	1.976539
100	1.005025
150	1.981511
53	1.981602
104	1.082519
155	1.980399
90	1.024883
146	1.976241
73	1.041962
154	1.945656
50	1.982321
102	1.006692
155	1.983227
50	1.937172
145	1.023928
52	1.979256
108	1.025584
53	1.980884
104	1.053663
154	1.97969
50	1.983376
105	1.064632
155	1.973525
77	1.006654
150	1.972438
98	0.9955238
155	1.98092
50	1.867289
148	1.056579
63	1.043688
154	1.930938
50	1.982083
100	1.054686
155	1.981812
53	1.977787
105	1.021108
155	1.979041
67	1.952345
155	1.005119
50	1.980303
100	1.043203
155	1.977085
50	1.980137
101	1.015265
151	1.979396
50	1.977946
102	1.024484
155	1.981655
51	1.895741
149	1.032523
57	1.049676
155	1.906622
86	1.013815
155	1.978535
50	1.984168
101	1.034589
154	1.984897
50	1.979769
115	1.035651
51	1.981877
103	1.033388
155	1.98096
51	1.870355
150	1.032058
50	1.97878
127	1.030488
53	1.979449
103	1.073934
155	1.982209
53	1.974102
105	1.003402
155	1.984255
50	1.976147
107	1.015162
50	1.977226
100	1.053242
153	1.982391
94	1.005423
154	1.982036
54	1.039368
152	1.857789
52	1.980118
104	1.023618
154	1.980359
53	1.977177
116	0.9958918
50	1.978925
100	1.01569
150	1.975688
50	1.978735
100	1.082333
154	1.973462
50	1.898441
127	1.022688
51	1.981117
106	1.005124
54	1.91883
139	1.033367
51	1.980958
128	1.006569
50	1.97851
103	1.025307
155	1.982074
50	1.982977
104	1.025291
155	1.984428
56	1.005571
155	1.980782
61	1.058726
154	1.889943
50	1.98303
101	1.064125
153	1.979373
91	1.004754
155	1.98286
50	1.981875
103	1.055494
155	1.981908
53	1.981793
103	1.014308
155	1.981018
50	1.979605
103	1.074551
155	1.979345
72	1.033914
152	1.935188
51	1.930503
139	1.09071
51	1.978076
101	1.003313
155	1.981362
50	1.977249
100	1.044764
155	1.982039
50	1.974962
115	1.006364
50	1.979137
110	1.012289
50	1.976852
100	1.094676
155	1.985379
51	1.981135
101	1.004225
155	1.982593
50	1.958673
148	1.026205
51	1.979125
103	1.035292
155	1.978778
58	1.972559
112	0.9976245
50	1.980948
100	1.0137
150	1.983917
85	1.023631
153	1.981179
55	1.980644
105	1.019569
155	1.98118
50	1.984688
105	1.064018
155	1.984059
56	0.9948124
150	1.864034
99	1.006794
152	1.98406
50	1.978481
125	1.013741
51	1.983068
105	0.9950309
155	1.98432
53	1.914731
137	1.015672
52	1.874691
141	1.006016
94	0.9944991
153	1.98303
61	1.085806
153	1.894553
53	1.973628
146	1.053378
68	1.015982
154	1.983182
55	1.975167
153	1.006488
77	1.004618
149	1.974924
50	1.981455
105	1.103969
155	1.984143
50	1.984103
100	1.035362
155	1.983527
50	1.977568
100	0.9955635
155	1.979178
54	1.980285
105	1.072105
155	1.983793
50	1.978001
105	1.064686
155	1.983296
51	1.936451
140	1.062596
50	1.981854
100	1.034158
151	1.981489
50	1.980811
108	1.023988
86	1.012492
154	1.979018
87	1.0231
154	1.978311
50	1.976484
140	1.024959
67	1.045718
152	1.98181
50	1.860038
148	1.135749
50	1.977872
105	1.03444
155	1.983881
50	1.877182
150	1.031066
50	1.98058
100	1.074258
155	1.979523
51	1.980165
130	1.023994
