133	1.013055	0
52	1.877145	0
145	1.049989	0
119	1.005219	0
65	1.051952	0
90	1.024883	0
73	1.041962	0
154	1.945656	0
145	1.023928	0
108	1.025584	0
105	1.064632	0
155	1.973525	0
77	1.006654	0
150	1.972438	0
50	1.867289	0
148	1.056579	0
63	1.043688	0
67	1.952345	0
155	1.005119	0
51	1.895741	0
149	1.032523	0
57	1.049676	0
155	1.906622	0
86	1.013815	0
115	1.035651	0
155	1.98096	0
51	1.870355	0
150	1.032058	0
127	1.030488	0
53	1.979449	0
107	1.015162	0
94	1.005423	0
54	1.039368	0
154	1.980359	0
116	0.9958918	0
100	1.082333	0
50	1.898441	0
127	1.022688	0
106	1.005124	0
139	1.033367	0
128	1.006569	0
154	1.889943	0
91	1.004754	0
50	1.979605	0
72	1.033914	0
152	1.935188	0
51	1.930503	0
139	1.09071	0
155	1.981362	0
115	1.006364	0
110	1.012289	0
50	1.976852	0
148	1.026205	0
51	1.979125	0
58	1.972559	0
112	0.9976245	0
50	1.980948	0
85	1.023631	0
55	1.980644	0
105	1.019569	0
56	0.9948124	0
99	1.006794	0
125	1.013741	0
53	1.914731	0
137	1.015672	0
141	1.006016	0
94	0.9944991	0
153	1.98303	0
61	1.085806	0
153	1.894553	0
77	1.004618	0
155	1.983793	0
51	1.936451	0
140	1.062596	0
151	1.981489	0
108	1.023988	0
86	1.012492	0
87	1.0231	0
140	1.024959	0
67	1.045718	0
148	1.135749	0
50	1.877182	0
150	1.031066	0
155	1.979523	0
130	1.023994	0
