59	1.936926
147	1.972589
197	1.440104
256	1.765784
311	1.771399
370	1.540279
428	1.785232
513	1.777859
50	1.832277
124	1.84883
195	1.479024
277	1.807761
331	1.811963
397	1.43688
447	2.01259
544	1.759178
98	1.874415
149	1.979555
199	1.034333
249	1.934896
300	1.842476
351	1.836987
403	1.252119
453	1.894968
504	1.760183
67	1.799492
131	1.702369
199	1.036654
252	1.951187
309	1.980115
359	1.516273
410	1.762913
499	1.773064
550	1.936385
78	1.991017
130	1.970743
192	1.447475
282	1.949891
349	1.490119
435	1.872384
509	1.871581
76	1.957383
129	1.945415
200	1.047971
288	1.795511
348	1.975735
401	1.280323
463	1.964982
521	1.852121
57	1.877853
125	1.924772
175	1.461533
225	1.979766
281	1.779601
343	1.774338
414	1.417889
479	1.722114
546	1.8781
61	1.966487
115	1.974436
190	1.506714
240	1.767961
295	1.762338
347	1.534773
422	1.967724
478	1.775016
540	1.746132
55	1.732138
149	1.76125
199	1.026219
271	1.777974
322	1.96217
378	1.486615
432	1.978766
488	1.978085
544	1.977555
83	1.974148
144	1.95346
194	1.465983
268	1.907128
323	1.868816
377	1.970043
427	1.392817
478	1.693077
550	1.792596
56	1.937598
106	1.902583
198	1.30425
250	1.897991
347	1.471273
411	1.824936
462	1.714397
534	1.849586
64	1.964317
159	1.490524
235	1.79075
285	1.771009
353	1.490942
410	1.942271
494	1.961472
550	1.951336
51	1.999491
134	1.760377
188	1.364219
244	1.982922
294	1.905625
366	1.510942
416	1.944003
513	1.99379
58	1.928468
108	1.959095
181	1.470158
275	1.831454
329	1.669247
381	1.391478
440	1.972036
509	1.74202
66	1.771479
116	1.808382
178	1.456099
249	1.838984
305	1.646035
370	1.755967
420	1.509665
487	1.766099
548	1.747215
73	1.989671
135	1.910783
185	1.490037
247	1.974889
299	1.944832
352	1.682938
404	1.383019
459	1.796485
550	1.994049
66	1.901622
122	1.856964
184	1.43039
260	1.988483
317	1.738945
371	1.758183
421	1.511739
517	1.995351
72	1.967939
125	1.967435
179	1.48002
268	1.999975
349	1.929577
400	1.053735
457	1.761101
538	1.748605
88	1.779023
138	1.746644
199	1.016503
272	1.946045
326	1.929897
401	1.202629
464	1.747951
518	1.963633
62	1.666835
119	1.835072
176	1.446041
247	1.810762
300	1.626434
353	1.761246
403	1.251305
467	1.801485
545	1.960739
51	1.84709
134	1.854058
200	1.032843
289	1.810264
346	1.688718
400	1.042013
450	1.73239
547	1.943988
67	1.966592
117	1.999562
173	1.550474
246	1.965742
299	1.779298
371	1.429593
427	1.810796
477	1.803112
547	1.86005
84	1.681569
177	1.427185
272	1.970801
331	1.925463
383	1.440762
440	1.969173
490	1.944485
547	1.765681
53	1.773324
129	1.936863
193	1.472507
252	1.88677
325	1.768044
393	1.43239
443	1.971445
494	1.983002
544	1.96653
83	1.92439
145	1.943059
202	1.014888
252	1.985322
310	1.952904
398	1.390684
456	1.976908
526	1.969819
68	1.859218
142	1.89595
200	1.025666
272	1.75685
324	1.97022
407	1.489764
489	2.001483
549	2.00006
79	1.772667
132	1.773461
182	1.434561
233	1.955972
292	1.92952
346	1.784679
398	1.059338
449	1.780904
500	1.797893
70	1.755368
136	1.727892
201	1.027537
260	1.925571
357	1.506133
435	1.971161
485	1.926554
539	1.901868
74	1.818895
147	1.6668
200	1.011801
295	1.814676
375	1.525196
427	1.971549
525	1.986026
60	1.794524
131	1.676978
183	1.416216
257	1.967765
328	1.94052
383	1.487136
433	1.97835
492	1.982017
549	1.773588
53	1.632865
140	1.820308
199	1.379531
249	1.975388
325	1.81143
394	1.386613
444	1.984934
498	1.936269
548	1.960846
81	1.778552
178	1.50362
228	1.824732
282	1.831047
363	1.501859
416	1.774637
510	1.761042
75	1.963539
136	1.836208
200	1.062439
257	1.806289
346	1.953717
400	1.022177
477	1.644818
548	1.841066
56	1.743741
135	1.970386
199	1.083656
261	1.769697
327	1.622096
400	1.053945
452	1.972556
511	1.745805
65	1.781246
135	1.951661
199	1.39002
278	1.629608
337	1.763776
402	1.082792
466	1.714682
517	1.872224
64	1.892789
124	1.759968
200	1.031473
270	1.903723
329	1.638658
402	1.534935
477	1.948468
533	1.987096
56	1.751222
108	1.788572
158	1.404134
208	1.740491
276	1.713075
333	1.463428
422	1.972765
473	1.999167
536	1.977693
81	1.96781
140	1.879108
191	1.387809
262	1.868789
342	1.476817
404	1.655845
479	1.660793
540	1.862042
53	1.926961
122	1.981119
194	1.502262
270	1.774955
347	1.74763
400	1.043084
451	1.94819
544	1.768691
89	1.989162
139	1.977117
196	1.557527
249	1.661812
315	1.934426
366	1.932584
419	1.470359
472	1.910701
545	1.891351
63	1.959351
136	1.76939
187	1.393842
237	1.798362
315	1.667574
368	1.454834
424	1.971447
478	1.956404
537	1.930063
58	1.961652
109	1.932916
201	1.013809
286	1.686866
356	1.439304
426	1.967201
505	1.972001
58	1.973177
127	1.77566
177	1.446019
258	1.96846
353	1.502772
414	1.965112
477	1.998573
538	1.794883
62	1.93605
151	1.518518
201	1.809288
289	1.83343
349	1.979501
403	1.317479
485	1.780167
543	1.96903
69	1.974953
161	1.485552
213	1.803144
300	1.653459
392	1.74518
442	1.51422
522	1.794099
73	1.85961
150	1.877892
200	1.038844
261	1.942051
326	1.84291
382	1.394286
438	1.966212
494	1.883902
548	1.724966
71	1.79433
134	1.988362
197	1.329045
252	1.760075
313	1.763761
401	1.273431
464	1.763354
533	1.841469
53	1.807956
115	1.805972
200	1.030142
262	1.756551
317	1.805357
407	1.482139
498	1.980725
550	1.966674
53	1.968785
126	1.984011
194	1.402354
254	1.937114
