549	1.773588	0
53	1.632865	0
199	1.379531	0
394	1.386613	0
178	1.50362	0
228	1.824732	0
282	1.831047	0
363	1.501859	0
416	1.774637	0
510	1.761042	0
136	1.836208	0
200	1.062439	0
400	1.022177	0
477	1.644818	0
56	1.743741	0
199	1.083656	0
261	1.769697	0
327	1.622096	0
400	1.053945	0
65	1.781246	0
199	1.39002	0
278	1.629608	0
337	1.763776	0
402	1.082792	0
466	1.714682	0
124	1.759968	0
200	1.031473	0
329	1.638658	0
402	1.534935	0
56	1.751222	0
158	1.404134	0
208	1.740491	0
276	1.713075	0
333	1.463428	0
422	1.972765	0
191	1.387809	0
262	1.868789	0
342	1.476817	0
404	1.655845	0
479	1.660793	0
194	1.502262	0
270	1.774955	0
347	1.74763	0
400	1.043084	0
196	1.557527	0
249	1.661812	0
419	1.470359	0
136	1.76939	0
187	1.393842	0
237	1.798362	0
315	1.667574	0
368	1.454834	0
201	1.013809	0
286	1.686866	0
356	1.439304	0
127	1.77566	0
177	1.446019	0
258	1.96846	0
353	1.502772	0
414	1.965112	0
538	1.794883	0
201	1.809288	0
289	1.83343	0
403	1.317479	0
213	1.803144	0
300	1.653459	0
392	1.74518	0
442	1.51422	0
200	1.038844	0
382	1.394286	0
438	1.966212	0
548	1.724966	0
197	1.329045	0
252	1.760075	0
313	1.763761	0
401	1.273431	0
464	1.763354	0
115	1.805972	0
200	1.030142	0
262	1.756551	0
317	1.805357	0
407	1.482139	0
194	1.402354	0
254	1.937114	0
314	1.790435	0
399	1.081392	0
450	1.711134	0
156	1.49239	0
206	1.912921	0
256	1.742311	0
325	1.745358	0
380	1.951901	0
431	1.403309	0
481	1.709083	0
177	1.507762	0
228	1.965632	0
476	1.831503	0
199	1.289813	0
405	1.870138	0
191	1.406513	0
245	1.76128	0
328	1.774045	0
403	1.260591	0
182	1.493759	0
232	1.774815	0
284	1.756054	0
345	1.490738	0
497	1.759053	0
550	1.813296	0
199	1.212527	0
318	1.757151	0
399	1.05435	0
530	1.678678	0
196	1.488951	0
265	1.939223	0
400	1.065369	0
187	1.455159	0
237	1.878853	0
291	1.862441	0
407	1.451652	0
464	1.793799	0
519	1.769981	0
199	1.24077	0
250	1.739455	0
306	1.738847	0
398	1.477688	0
57	1.665599	0
132	1.875226	0
187	1.47299	0
237	1.985062	0
294	1.739692	0
344	1.784305	0
406	1.425079	0
77	1.757446	0
133	1.752151	0
200	1.042292	0
309	1.719795	0
360	1.442349	0
416	1.963557	0
79	1.613147	0
206	1.683831	0
271	1.774905	0
381	1.474194	0
170	1.497223	0
227	1.861627	0
400	1.019353	0
528	1.768836	0
113	1.778511	0
191	1.435355	0
255	1.92374	0
400	1.042733	0
540	1.808395	0
105	1.802256	0
177	1.415295	0
232	1.94692	0
356	1.9723	0
408	1.523508	0
71	1.762723	0
200	1.019439	0
289	1.862694	0
348	1.471305	0
405	1.781582	0
56	1.793536	0
186	1.52256	0
249	1.809002	0
315	1.618952	0
403	1.060256	0
479	1.794351	0
549	1.756033	0
65	1.782137	0
187	1.532174	0
245	1.82881	0
316	1.40442	0
402	1.932399	0
81	1.772937	0
201	1.284692	0
349	1.505929	0
542	1.694642	0
185	1.486825	0
236	1.993218	0
404	1.224396	0
480	1.69784	0
92	1.769498	0
163	1.396379	0
213	1.935882	0
271	1.906134	0
333	1.465887	0
192	1.421443	0
242	1.748091	0
314	1.588193	0
364	1.782978	0
418	1.411776	0
509	1.63054	0
179	1.477908	0
255	1.934939	0
378	1.993635	0
428	1.531524	0
497	1.811976	0
193	1.539092	0
245	1.772601	0
296	1.759648	0
422	1.493213	0
497	1.739794	0
549	1.760083	0
61	1.820577	0
182	1.473524	0
244	1.940286	0
323	1.918334	0
378	1.550975	0
57	1.744847	0
195	1.377303	0
400	1.019547	0
192	1.482567	0
245	1.973267	0
305	1.826967	0
382	1.85704	0
432	1.485746	0
155	1.548287	0
205	1.810209	0
321	1.491668	0
416	1.758847	0
470	1.578194	0
544	1.752559	0
50	1.763972	0
123	1.725129	0
183	1.495468	0
274	1.932197	0
349	1.474706	0
524	1.681313	0
94	1.751369	0
188	1.405024	0
243	1.914701	0
310	1.699328	0
367	1.37841	0
420	1.96191	0
167	1.555927	0
221	1.846855	0
373	1.443729	0
491	1.70277	0
547	1.724061	0
91	1.630303	0
181	1.433103	0
271	1.801758	0
410	1.464674	0
62	1.786765	0
164	1.454346	0
262	1.981929	0
388	1.40689	0
439	1.965575	0
80	1.775485	0
194	1.41521	0
320	1.793342	0
400	1.06328	0
549	1.825755	0
67	1.743121	0
135	1.740798	0
199	1.122705	0
339	1.547961	0
406	1.732771	0
456	1.766526	0
529	1.756114	0
201	1.039926	0
338	1.433982	0
415	1.951757	0
488	1.722758	0
69	1.686165	0
184	1.503645	0
245	1.958963	0
353	1.492983	0
94	1.776813	0
196	1.403151	0
402	1.239006	0
61	1.734551	0
188	1.490653	0
266	1.980246	0
394	1.369037	0
538	1.749705	0
193	1.905402	0
254	1.409977	0
309	1.510967	0
405	1.662286	0
522	1.78493	0
197	1.452885	0
255	1.79113	0
338	1.795279	0
400	1.009797	0
518	1.664113	0
101	1.774725	0
194	1.383447	0
255	1.82434	0
342	1.743325	0
400	1.015673	0
543	1.773845	0
176	1.51442	0
245	1.868273	0
298	1.821238	0
382	1.481379	0
441	1.78111	0
526	1.752789	0
108	1.625289	0
165	1.409065	0
224	1.895671	0
382	1.372699	0
432	1.807887	0
75	1.633191	0
156	1.402433	0
206	1.957943	0
404	1.375822	0
518	1.668812	0
133	1.783037	0
189	1.412469	0
246	1.870268	0
302	1.711632	0
353	1.843496	0
403	1.291899	0
454	1.739936	0
96	1.799676	0
154	1.570879	0
204	1.562611	0
402	1.322164	0
188	1.447751	0
399	1.021999	0
201	1.119901	0
278	1.727078	0
332	1.462664	0
179	1.522999	0
244	1.966332	0
298	1.831241	0
362	1.455308	0
527	1.734605	0
174	1.479561	0
354	1.389603	0
405	1.930578	0
540	1.946753	0
