59	1.974046
59	1.962286
59	1.930327
59	1.989147
59	1.927494
59	1.939472
59	1.781534
59	1.969454
59	1.934607
59	1.977762
147	1.92565
147	1.96373
147	1.959576
147	1.952415
147	1.970493
147	1.968254
147	1.978791
147	1.956082
147	1.984043
147	1.953146
197	2.488613
197	2.484125
197	2.483346
197	2.486993
197	2.478965
197	2.479351
197	2.477637
197	2.480944
197	2.483421
197	2.478251
256	1.958065
256	1.813894
256	2.012735
256	2.005641
256	1.774675
256	1.985502
256	1.971341
256	1.977101
256	2.021247
256	1.815222
311	1.969688
311	1.82874
311	1.969098
311	1.984016
311	1.981235
311	1.782153
311	1.81239
311	1.936877
311	1.984084
311	1.95836
370	1.799843
370	1.986201
370	2.028656
370	2.502403
370	2.024464
370	2.021025
370	2.023357
370	2.021235
370	2.504705
370	2.50605
428	2.481069
428	2.4639
428	2.468417
428	2.019464
428	1.986742
428	2.46991
428	1.986426
428	2.482506
428	2.050978
428	2.441293
513	1.992336
513	1.974136
513	1.988162
513	1.877811
513	1.959579
513	1.978461
513	1.943051
513	1.975426
513	1.7495
513	1.693753
50	1.954807
50	1.971225
50	1.908624
50	1.973233
50	1.955967
50	1.966629
50	1.964024
50	1.984303
50	1.974905
50	1.986162
124	1.976395
124	1.964499
124	1.946518
124	1.979521
124	1.966037
124	1.964593
124	1.965464
124	1.976067
124	1.969844
124	1.953852
195	2.500975
195	2.500943
195	2.495492
195	2.495806
195	2.493534
195	2.502662
195	2.501554
195	2.494645
195	2.500537
195	2.499296
277	1.96676
277	2.006012
277	2.266485
277	2.291364
277	2.125866
277	2.31348
277	2.159996
277	1.984989
277	2.299632
277	2.291095
331	1.967057
331	1.817271
331	1.84846
331	1.967439
331	1.940727
331	1.996245
331	1.96745
331	1.779925
331	1.886879
331	1.953196
397	2.015056
397	2.477734
397	1.763348
397	1.952107
397	2.013675
397	1.956329
397	1.959985
397	2.011724
397	1.968271
397	2.002243
447	1.963654
447	2.011776
447	2.289809
447	2.281495
447	1.992597
447	2.002985
447	2.257334
447	2.289666
447	2.268322
447	2.279685
544	1.94988
544	1.879431
544	1.790837
544	1.977563
544	1.969283
544	1.967487
544	1.974429
544	1.947838
544	1.901498
544	1.959573
98	1.821041
98	1.934268
98	2.022302
98	1.977026
98	1.773162
98	1.962538
98	1.977186
98	1.987461
98	1.93105
98	1.943338
149	1.840895
149	1.950617
149	1.938934
149	1.950996
149	2.017819
149	1.96804
149	1.966117
149	1.835497
149	1.99543
149	1.960311
199	2.43505
199	2.447151
199	2.355821
199	2.440233
199	2.426773
199	2.440873
199	2.437923
199	2.437207
199	2.438792
199	2.422963
249	1.888409
249	1.924658
249	1.961306
249	1.955554
249	1.941925
249	1.925831
249	1.813237
249	2.003438
249	1.943805
249	1.935645
300	1.950871
300	1.957441
300	1.944637
300	1.95154
300	1.945182
300	1.950248
300	1.979295
300	1.963698
300	1.942518
300	1.946017
351	1.90922
351	1.933552
351	1.964373
351	1.94544
351	1.693266
351	1.998613
351	1.976573
351	1.96245
351	1.981306
351	1.977651
403	1.964768
403	1.9617
403	1.789048
403	1.967493
403	1.964582
403	1.780725
403	1.962198
403	1.968397
403	2.029913
403	1.964232
453	1.938986
453	1.968139
453	1.953957
453	1.938026
453	1.970655
453	1.966786
453	1.969796
453	1.775048
453	1.860967
453	1.904612
504	1.980763
504	1.798616
504	1.79673
504	1.976916
504	1.99437
504	1.975039
504	1.97464
504	1.827751
504	1.957725
504	1.86495
67	1.800815
67	1.882193
67	1.968905
67	1.862763
67	1.77396
67	1.625312
67	1.967922
67	2.023126
67	1.745893
67	1.958772
131	1.966587
131	1.924566
131	1.941175
131	1.968835
131	1.742171
131	1.979427
131	1.979177
131	1.899895
131	1.993671
131	1.969006
199	2.459557
199	2.457628
199	2.454189
199	2.456754
199	2.453429
199	2.458164
199	2.456151
199	2.45859
199	2.456949
199	2.456212
252	1.9734
252	1.985689
252	1.977314
252	1.950973
252	1.994898
252	1.963939
252	2.012649
252	1.858382
252	1.991502
252	1.858479
309	1.972484
309	1.79989
309	1.941279
309	1.975178
309	1.975548
309	1.766924
309	1.867281
309	1.982615
309	1.952437
309	1.975991
359	1.983892
359	1.985457
359	1.955512
359	1.921584
359	1.98351
359	1.959282
359	1.960941
359	1.962265
359	1.967724
359	1.94762
410	2.445361
410	1.969157
410	1.973501
410	1.986602
410	2.417762
410	1.976742
410	1.981727
410	1.995872
410	1.957223
410	1.96169
499	1.937727
499	1.853282
499	1.79782
499	2.017511
499	1.794096
499	1.920725
499	1.965382
499	1.978445
499	1.870871
499	1.964584
550	1.942103
550	1.836641
550	1.7795
550	1.759005
550	1.944411
550	1.812798
550	1.959541
550	1.986307
550	1.875618
550	1.955177
78	1.785385
78	1.938099
78	1.922841
78	1.965092
78	1.969168
78	1.962549
78	1.941286
78	1.955829
78	1.948831
78	1.960956
130	1.953923
130	1.9573
130	1.884375
130	1.988083
130	1.976421
130	1.974975
130	2.012277
130	1.944188
130	1.990349
130	1.97046
