70	1.780394	0
147	1.87997	0
81	1.744527	0
133	1.662731	0
131	1.754235	0
150	1.734243	0
124	1.769766	0
59	1.734635	0
59	1.772177	0
51	1.630705	0
150	1.643416	0
69	1.734062	0
119	1.775033	0
51	1.750776	0
108	1.641409	0
132	1.772897	0
50	1.704758	0
140	1.709999	0
95	1.734857	0
131	1.693124	0
67	1.621429	0
129	1.581987	0
61	1.762953	0
137	1.741343	0
129	1.724757	0
60	1.753065	0
90	1.775668	0
79	1.699128	0
64	1.747544	0
63	1.616112	0
143	1.735312	0
127	1.620358	0
122	1.741677	0
50	1.654337	0
147	1.740091	0
75	1.68329	0
50	1.779331	0
112	1.759232	0
62	1.617015	0
139	1.779467	0
80	1.657801	0
133	1.583579	0
61	1.761625	0
111	1.648393	0
74	1.801807	0
136	1.605649	0
58	1.753139	0
109	1.6547	0
55	1.777793	0
145	1.784426	0
142	1.754516	0
67	1.748392	0
126	1.642169	0
58	1.636384	0
88	1.673553	0
141	1.721846	0
126	1.643195	0
132	1.812076	0
109	1.62992	0
66	1.739745	0
130	1.790223	0
128	1.73944	0
75	1.686173	0
148	1.741501	0
54	1.758279	0
127	1.75453	0
111	1.778163	0
67	1.771034	0
70	1.619756	0
127	1.680491	0
54	1.746351	0
147	1.70272	0
50	1.623694	0
131	1.747891	0
90	1.762421	0
54	1.736207	0
93	1.662244	0
148	1.713955	0
146	1.606031	0
136	1.685809	0
85	1.631864	0
66	1.755924	0
82	1.71857	0
134	1.748612	0
68	1.712825	0
72	1.793404	0
96	1.756033	0
150	1.600145	0
137	1.769581	0
69	1.76551	0
129	1.77525	0
131	1.722337	0
