90	2.476789
90	2.465283
90	2.476379
90	2.470813
90	2.472119
90	2.475325
90	2.47377
90	2.469688
90	2.473321
90	2.474458
217	2.464791
217	2.467829
217	2.465768
217	2.462202
217	2.471551
217	2.468741
217	2.467856
217	2.463226
217	2.476511
217	2.465034
53	2.467183
53	2.464465
53	2.449784
53	2.460209
53	2.463455
53	2.465931
53	2.45625
53	2.461353
53	2.480521
53	2.450536
213	2.503362
213	2.505345
213	2.509475
213	2.500459
213	2.499187
213	2.504269
213	2.501567
213	2.500087
213	2.499664
213	2.50348
81	2.476982
81	2.483828
81	2.476294
81	2.485736
81	2.486964
81	2.499152
81	2.495427
81	2.478689
81	2.487861
81	2.469652
242	2.470951
242	2.479099
242	2.442551
242	2.479738
242	2.436841
242	2.453007
242	2.459269
242	2.479716
242	2.475036
242	2.469184
96	2.482552
96	2.46094
96	1.996928
96	2.019037
96	2.025237
96	2.485329
96	2.473266
96	2.041904
96	2.033281
96	2.017354
152	2.024414
152	2.480144
152	2.020551
152	2.483695
152	2.004783
152	1.936484
152	2.00614
152	2.479597
152	2.005847
152	1.998629
219	2.49143
219	2.492779
219	2.495223
219	2.490259
219	2.493013
219	2.498461
219	2.490725
219	2.484638
219	2.491871
219	2.489273
50	1.805267
50	1.979631
50	1.871912
50	1.939157
50	1.95793
50	1.919113
50	1.811821
50	1.711565
50	1.800859
50	1.953308
100	2.46391
100	2.460561
100	2.447001
100	2.450746
100	2.452807
100	2.457962
100	2.455698
100	2.456637
100	2.454915
100	2.46133
151	2.114616
151	2.294866
151	2.395417
151	1.876078
151	1.963802
151	2.01435
151	2.0327
151	1.985974
151	1.953067
151	1.918696
213	2.490318
213	2.495913
213	2.490044
213	2.483935
213	2.482528
213	2.495266
213	2.488674
213	2.481216
213	2.469622
213	2.477322
83	2.04441
83	2.036269
83	2.491176
83	2.055539
83	2.051999
83	2.063915
83	2.039243
83	2.034173
83	2.043732
83	2.043945
209	2.496826
209	2.057109
209	2.05833
209	2.05728
209	2.494036
209	2.058358
209	2.054842
209	2.043954
209	2.056718
209	2.041748
93	2.501493
93	2.038822
93	2.050627
93	2.079438
93	2.066551
93	2.507065
93	2.505214
93	2.055027
93	2.058299
93	2.066107
238	2.490417
238	2.49502
238	2.501598
238	2.515385
238	2.491688
238	2.499276
238	2.502815
238	2.48452
238	2.494159
238	2.023552
53	1.824765
53	1.969269
53	1.822776
53	1.970696
53	1.971813
53	2.018829
53	1.95573
53	1.772874
53	1.970548
53	1.921312
112	2.000969
112	1.784953
112	2.067894
112	2.503036
112	1.976927
112	1.979598
112	2.017093
112	2.494857
112	1.998311
112	2.00074
175	1.946721
175	1.781543
175	2.443701
175	1.953449
175	2.450389
175	2.013173
175	1.97175
175	1.982487
175	1.975405
175	1.956769
234	1.952669
234	1.982778
234	2.429989
234	1.97758
234	2.432592
234	1.939381
234	2.435994
