100	1.765674	0
175	1.527284	0
249	1.82667	0
300	1.069052	0
105	1.745018	0
155	2.007804	0
208	1.368524	0
307	2.815276	0
100	1.84423	0
201	1.802333	0
299	1.085534	0
101	1.794018	0
156	1.900705	0
211	1.083335	0
299	1.283328	0
129	1.763307	0
185	1.981654	0
236	1.988788	0
286	1.384705	0
119	1.74425	0
213	1.941288	0
300	1.18452	0
74	1.731498	0
221	1.822112	0
278	1.788677	0
332	2.078218	0
125	1.601386	0
180	1.790923	0
247	1.251031	0
332	2.957554	0
100	1.807206	0
152	1.989065	0
207	1.157403	0
301	1.573526	0
75	1.778817	0
215	1.729299	0
301	1.717027	0
126	1.745999	0
210	1.961124	0
261	1.336794	0
320	2.932735	0
103	1.728021	0
194	1.838992	0
263	1.340191	0
315	2.726517	0
201	1.456291	0
252	1.342069	0
142	1.508986	0
211	1.861515	0
262	1.363734	0
109	1.812105	0
182	1.953995	0
234	1.964317	0
299	1.088696	0
103	1.932555	0
161	1.941177	0
222	1.716471	0
310	2.400752	0
128	1.796233	0
198	1.432425	0
250	1.360182	0
102	1.891197	0
163	1.995782	0
228	1.539297	0
282	1.354226	0
117	1.988242	0
169	1.974862	0
226	1.344595	0
102	1.815132	0
190	1.963804	0
300	1.110008	0
215	1.425246	0
301	1.272529	0
105	1.723589	0
188	2.012832	0
270	1.19453	0
335	2.933564	0
50	2.522688	0
128	1.729811	0
211	1.556668	0
270	1.580798	0
115	1.383668	0
214	1.96721	0
301	1.068451	0
80	2.008332	0
133	1.836805	0
215	1.956011	0
291	1.351924	0
101	1.782273	0
208	1.62746	0
305	2.32231	0
102	1.772873	0
160	1.955145	0
219	1.9177	0
300	1.063621	0
125	1.683946	0
175	1.953136	0
250	1.54846	0
300	1.114876	0
144	1.651164	0
202	1.498908	0
301	1.475613	0
98	2.134803	0
150	1.97806	0
203	1.493911	0
301	1.508897	0
134	1.714815	0
194	1.625567	0
251	1.088841	0
304	1.621883	0
112	1.642329	0
182	1.799252	0
244	1.78768	0
295	1.264563	0
345	2.925193	0
102	1.776396	0
175	1.995774	0
231	1.483699	0
300	1.098381	0
104	1.638848	0
157	1.801291	0
217	1.418257	0
300	1.121683	0
124	1.68554	0
190	1.12876	0
320	2.446806	0
100	1.78917	0
202	1.484483	0
298	1.18284	0
91	1.746518	0
208	1.955567	0
258	1.33699	0
102	1.654489	0
174	1.433627	0
231	1.568829	0
288	1.616893	0
339	2.506504	0
122	1.706129	0
196	1.834287	0
300	1.114477	0
146	1.769685	0
203	1.344182	0
255	1.288692	0
305	2.911312	0
73	1.839247	0
212	1.928797	0
280	1.653013	0
101	1.801173	0
155	1.984823	0
216	1.854674	0
268	1.310931	0
107	1.70624	0
211	1.968764	0
300	1.046546	0
63	1.819822	0
224	1.373786	0
99	1.850242	0
154	1.510118	0
212	1.713448	0
265	1.288716	0
99	1.862452	0
151	1.85608	0
214	1.504778	0
297	1.330185	0
111	1.73268	0
177	1.958018	0
266	1.233772	0
345	2.962788	0
139	1.706983	0
191	1.939263	0
248	1.366068	0
100	1.823976	0
163	2.019524	0
228	1.124208	0
300	1.087378	0
126	1.801076	0
199	1.624821	0
300	1.11579	0
100	1.836629	0
175	2.012426	0
235	1.767886	0
295	1.27392	0
99	1.849978	0
159	1.961321	0
213	1.632266	0
273	1.261609	0
332	2.964438	0
139	1.670679	0
197	1.791004	0
258	1.225643	0
312	2.893949	0
130	1.793088	0
182	1.719474	0
239	1.542294	0
302	1.536492	0
103	1.681712	0
160	1.697983	0
213	1.958139	0
299	1.247115	0
103	1.84976	0
200	1.101203	0
251	1.57407	0
98	1.737775	0
203	1.287939	0
288	1.865805	0
344	1.925666	0
138	1.946382	0
195	1.676886	0
310	1.932331	0
76	1.976202	0
126	1.711819	0
201	1.090698	0
300	1.109785	0
99	1.821161	0
187	1.95642	0
272	1.116337	0
100	1.850565	0
158	1.99124	0
210	1.865529	0
269	1.32098	0
326	2.938289	0
101	1.848541	0
184	1.863826	0
236	1.438196	0
295	1.923919	0
345	1.984722	0
103	1.725577	0
159	1.941502	0
213	1.621966	0
300	1.103865	0
100	1.847436	0
182	2.009809	0
238	1.969346	0
300	1.139697	0
103	1.704509	0
190	1.885605	0
242	1.574486	0
300	1.083427	0
208	1.981759	0
300	1.04806	0
102	1.71618	0
192	1.82692	0
242	1.254108	0
326	2.931454	0
89	1.735961	0
219	1.995291	0
278	1.372498	0
334	2.025701	0
105	1.806731	0
171	1.956325	0
249	1.634872	0
299	1.094074	0
112	1.761736	0
163	1.994701	0
234	1.67943	0
300	1.079423	0
102	1.792345	0
175	1.951509	0
231	1.732725	0
137	1.814796	0
219	1.950387	0
271	1.937093	0
326	1.973017	0
100	1.819278	0
219	1.151507	0
300	1.100951	0
74	1.779201	0
205	1.907582	0
259	1.325504	0
319	2.978881	0
101	1.814835	0
182	1.938736	0
240	1.482907	0
300	1.185945	0
103	1.778083	0
155	1.989851	0
207	1.860052	0
300	1.080141	0
100	1.817115	0
159	1.986154	0
236	1.094338	0
299	1.107144	0
102	1.694737	0
183	1.850067	0
236	1.490797	0
296	1.285218	0
106	1.703517	0
164	1.985223	0
215	1.853917	0
269	1.618843	0
103	1.727292	0
157	2.046386	0
246	1.500731	0
300	1.079135	0
109	1.686577	0
188	1.580603	0
238	1.372157	0
132	1.948138	0
186	1.893386	0
315	2.937832	0
102	1.730785	0
157	1.985231	0
254	1.415767	0
310	2.775478	0
100	1.834954	0
237	1.410417	0
300	1.122034	0
100	1.802429	0
194	1.917564	0
245	1.816895	0
300	1.080859	0
102	1.689294	0
157	1.999674	0
218	1.378319	0
292	1.232017	0
101	1.825281	0
194	2.016464	0
307	1.984716	0
52	1.976643	0
103	1.788694	0
157	1.955277	0
209	1.972501	0
271	1.346693	0
120	1.616975	0
194	1.555573	0
301	1.09466	0
105	1.656411	0
160	1.809467	0
214	1.432206	0
297	1.305571	0
111	1.759316	0
185	1.948514	0
235	1.428128	0
300	1.075694	0
101	1.776705	0
249	1.507368	0
300	1.079899	0
124	1.545427	0
221	1.337909	0
307	2.887475	0
119	1.729681	0
175	1.973149	0
237	1.4483	0
300	1.164094	0
211	1.983022	0
290	1.314278	0
342	2.795439	0
121	1.540353	0
208	1.817291	0
272	1.289479	0
326	2.93492	0
125	1.788394	0
215	1.907312	0
299	1.217561	0
105	1.690975	0
194	1.804417	0
248	1.961633	0
298	1.090018	0
59	2.928611	0
109	1.992905	0
162	1.935362	0
216	1.997285	0
284	1.284286	0
339	2.790521	0
103	1.73508	0
235	1.45728	0
300	1.142172	0
